6318027,5,15
,5,2
5,8,2
58,7,2
587,3,2
5873,2,2
58732,1,2
587321,4,2
5873214,6,2
58732146,0,2
,6,15
6,0,-15
60,1,15
601,8,-15
6018,4,15
60184,2,-15
601842,7,15
,3,2
3,8,2
38,2,2
382,6,2
3826,7,2
38267,4,2
382674,0,2
3826740,1,2
38267401,5,2
,4,15
4,8,-15
48,1,15
481,3,-15
4813,7,15
,7,-15
7,2,15
72,5,-15
725,0,15
7250,4,-15
72504,1,15
,6,-15
6,1,15
61,4,-15
614,2,15
6142,3,-15
61423,0,15
,7,15
7,5,-15
75,8,15
758,1,-15
7581,6,15
,7,15
7,6,-15
76,0,15
760,1,-15
7601,4,15
76014,3,-15
760143,8,15
,5,15
5,7,-15
57,8,15
578,1,-15
5781,2,15
,6,-15
6,2,15
62,0,-15
620,3,15
6203,7,-15
62037,8,15
620378,4,-15
6203784,5,15
,8,2
8,0,2
80,1,2
801,2,2
8012,6,2
80126,7,2
801267,5,2
8012675,3,2
80126753,4,2
,3,15
3,8,-15
38,6,15
386,0,-15
3860,4,15
38604,5,-15
386045,2,15
,6,-15
6,7,15
67,3,-15
673,0,15
6730,5,-15
67305,4,15
673054,1,-15
6730541,8,15
,6,-15
6,7,15
67,3,-15
673,0,15
6730,8,-15
67308,2,15
673082,5,-15
6730825,1,15
,8,15
8,2,-15
82,0,15
820,1,-15
8201,4,15
,1,2
1,6,2
16,3,2
163,7,2
1637,8,2
16378,0,2
163780,4,2
1637804,5,2
16378045,2,2
,7,-15
7,0,15
70,1,-15
701,4,15
7014,8,-15
70148,6,15
701486,5,-15
7014865,3,15
,6,2
6,2,2
62,0,2
620,3,2
6203,8,2
62038,7,2
620387,5,2
6203875,4,2
62038754,1,2
,5,15
5,7,-15
57,2,15
572,6,-15
5726,8,15
,3,15
3,6,-15
36,8,15
368,2,-15
3682,4,15
36824,1,-15
368241,5,15
,6,15
6,0,-15
60,2,15
602,1,-15
6021,4,15
,8,-15
8,4,15
84,3,-15
843,2,15
8432,5,-15
84325,6,15
,5,2
5,7,2
57,6,2
576,3,2
5763,0,2
57630,4,2
576304,1,2
5763041,2,2
57630412,8,2
,7,15
7,6,-15
76,4,15
764,5,-15
7645,1,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,8,-15
8,1,15
81,6,-15
816,7,15
8167,0,-15
81670,4,15
,5,-15
5,2,15
52,8,-15
528,6,15
5286,4,-15
52864,3,15
528643,7,-15
5286437,0,15
,8,15
8,0,-15
80,3,15
803,2,-15
8032,1,15
80321,6,-15
803216,4,15
8032164,7,-15
80321647,5,15
,5,-15
5,6,15
56,2,-15
562,8,15
5628,7,-15
56287,0,15
562870,1,-15
5628701,3,15
,1,15
1,5,-15
15,4,15
154,8,-15
1548,7,15
,5,15
5,7,-15
57,2,15
572,8,-15
5728,6,15
57286,3,-15
572863,4,15
,6,15
6,2,-15
62,0,15
620,1,-15
6201,3,15
,5,15
5,7,-15
57,4,15
574,8,-15
5748,3,15
,6,-15
6,0,15
60,1,-15
601,4,15
6014,5,-15
60145,8,15
,8,15
8,2,-15
82,6,15
826,0,-15
8260,7,15
,7,2
7,3,2
73,5,2
735,2,2
7352,6,2
73526,8,2
735268,1,2
7352681,4,2
73526814,0,2
,5,15
5,7,-15
57,8,15
578,2,-15
5782,0,15
57820,1,-15
578201,4,15
,6,-15
6,4,15
64,3,-15
643,0,15
6430,1,-15
64301,8,15
,6,2
6,3,2
63,0,2
630,2,2
6302,8,2
63028,7,2
630287,5,2
6302875,4,2
63028754,1,2
,8,-15
8,7,15
87,6,-15
876,4,15
8764,2,-15
87642,1,15
,5,-15
5,2,15
52,7,-15
527,0,15
5270,6,-15
52706,1,15
,7,2
7,1,2
71,6,2
716,8,2
7168,0,2
71680,3,2
716803,2,2
7168032,4,2
71680324,5,2
,6,-15
6,4,15
64,5,-15
645,7,15
6457,1,-15
64571,0,15
645710,3,-15
6457103,8,15
,6,15
6,7,-15
67,5,15
675,0,-15
6750,8,15
67508,1,-15
675081,2,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,5,-15
5,0,15
50,2,-15
502,8,15
5028,1,-15
50281,4,15
,6,15
6,8,-15
68,2,15
682,4,-15
6824,0,15
68240,1,-15
682401,3,15
,4,15
4,8,-15
48,7,15
487,3,-15
4873,1,15
,6,-15
6,7,15
67,0,-15
670,3,15
6703,5,-15
67035,4,15
670354,2,-15
6703542,1,15
,5,2
5,3,2
53,6,2
536,2,2
5362,8,2
53628,7,2
536287,0,2
5362870,4,2
53628704,1,2
,2,15
2,5,-15
25,8,15
258,7,-15
2587,3,15
25873,0,-15
258730,6,15
2587306,1,-15
25873061,4,15
,8,2
8,3,2
83,6,2
836,7,2
8367,5,2
83675,2,2
836752,4,2
8367524,0,2
83675240,1,2
,6,-15
6,0,15
60,1,-15
601,2,15
6012,5,-15
60125,4,15
601254,3,-15
6012543,8,15
,1,15
1,8,-15
18,6,15
186,5,-15
1865,2,15
18652,4,-15
186524,0,15
,5,2
5,3,2
53,7,2
537,8,2
5378,0,2
53780,1,2
537801,2,2
5378012,4,2
53780124,6,2
,5,-15
5,1,15
51,8,-15
518,2,15
5182,6,-15
51826,0,15
,4,15
4,8,-15
48,2,15
482,3,-15
4823,6,15
,3,15
3,7,-15
37,1,15
371,8,-15
3718,6,15
37186,0,-15
371860,4,15
3718604,2,-15
37186042,5,15
,1,15
1,5,-15
15,6,15
156,0,-15
1560,4,15
15604,8,-15
156048,7,15
,6,15
6,1,-15
61,2,15
612,0,-15
6120,4,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,0,-15
75680,2,15
,6,15
6,1,-15
61,4,15
614,2,-15
6142,0,15
61420,3,-15
614203,8,15
,5,2
5,8,2
58,0,2
580,3,2
5803,1,2
58031,2,2
580312,7,2
5803127,4,2
58031274,6,2
,5,15
5,7,-15
57,8,15
578,1,-15
5781,2,15
,5,-15
5,6,15
56,8,-15
568,2,15
5682,3,-15
56823,4,15
,0,15
0,1,-15
01,3,15
013,7,-15
0137,6,15
,0,15
0,1,-15
01,6,15
016,5,-15
0165,3,15
,2,15
2,7,-15
27,6,15
276,4,-15
2764,1,15
27641,3,-15
276413,0,15
,4,15
4,8,-15
48,2,15
482,3,-15
4823,6,15
,5,15
5,8,-15
58,1,15
581,4,-15
5814,0,15
58140,6,-15
581406,2,15
,8,15
8,2,-15
82,4,15
824,0,-15
8240,1,15
82401,5,-15
824015,7,15
,5,2
5,2,2
52,6,2
526,7,2
5267,0,2
52670,3,2
526703,8,2
5267038,4,2
52670384,1,2
,8,15
8,1,-15
81,5,15
815,2,-15
8152,0,15
81520,3,-15
815203,4,15
,6,15
6,5,-15
65,3,15
653,1,-15
6531,0,15
,1,15
1,8,-15
18,7,15
187,5,-15
1875,4,15
,5,15
5,7,-15
57,2,15
572,6,-15
5726,8,15
,6,-15
6,8,15
68,1,-15
681,7,15
6817,2,-15
68172,0,15
681720,5,-15
6817205,4,15
,5,-15
5,8,15
58,2,-15
582,0,15
5820,1,-15
58201,4,15
,0,2
0,1,2
01,4,2
014,8,2
0148,5,2
01485,3,2
014853,7,2
0148537,2,2
01485372,6,2
,5,2
5,7,2
57,6,2
576,8,2
5768,1,2
57681,2,2
576812,0,2
5768120,3,2
57681203,4,2
,6,15
6,3,-15
63,1,15
631,5,-15
6315,4,15
63154,8,-15
631548,7,15
,0,15
0,1,-15
01,3,15
013,7,-15
0137,6,15
,8,-15
8,6,15
86,7,-15
867,1,15
8671,3,-15
86713,0,15
867130,5,-15
8671305,2,15
,6,-15
6,5,15
65,7,-15
657,8,15
6578,2,-15
65782,4,15
657824,1,-15
6578241,3,15
,7,-15
7,1,15
71,6,-15
716,8,15
7168,2,-15
71682,4,15
716824,3,-15
7168243,0,15
,7,2
7,1,2
71,6,2
716,8,2
7168,0,2
71680,3,2
716803,2,2
7168032,4,2
71680324,5,2
,1,15
1,6,-15
16,2,15
162,4,-15
1624,0,15
,2,15
2,6,-15
26,1,15
261,0,-15
2610,3,15
26103,7,-15
261037,8,15
2610378,4,-15
26103784,5,15
,8,15
8,1,-15
81,0,15
810,7,-15
8107,4,15
,2,15
2,8,-15
28,7,15
287,6,-15
2876,1,15
28761,4,-15
287614,0,15
,5,15
5,8,-15
58,6,15
586,0,-15
5860,4,15
58604,1,-15
586041,3,15
,7,15
7,6,-15
76,3,15
763,2,-15
7632,4,15
76324,5,-15
763245,1,15
,3,15
3,7,-15
37,6,15
376,5,-15
3765,0,15
,5,15
5,7,-15
57,6,15
576,3,-15
5763,2,15
57632,8,-15
576328,1,15
5763281,0,-15
57632810,4,15
,5,-15
5,2,15
52,7,-15
527,8,15
5278,6,-15
52786,4,15
527864,3,-15
5278643,0,15
,4,15
4,8,-15
48,1,15
481,3,-15
4813,7,15
,7,15
7,5,-15
75,6,15
756,4,-15
7564,8,15
,8,2
8,6,2
86,2,2
862,5,2
8625,0,2
86250,1,2
862501,7,2
8625017,4,2
86250174,3,2
,1,15
1,8,-15
18,7,15
187,6,-15
1876,4,15
,8,-15
8,5,15
85,2,-15
852,3,15
8523,1,-15
85231,4,15
,7,-15
7,1,15
71,8,-15
718,6,15
7186,5,-15
71865,2,15
718652,0,-15
7186520,4,15
,6,-15
6,0,15
60,1,-15
601,8,15
6018,5,-15
60185,4,15
,8,-15
8,0,15
80,1,-15
801,5,15
8015,2,-15
80152,4,15
801524,7,-15
8015247,3,15
,8,15
8,1,-15
81,6,15
816,7,-15
8167,4,15
81674,0,-15
816740,2,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,6,-15
6,0,15
60,1,-15
601,4,15
6014,5,-15
60145,8,15
,7,-15
7,2,15
72,8,-15
728,6,15
7286,3,-15
72863,4,15
,7,-15
7,2,15
72,6,-15
726,8,15
7268,1,-15
72681,5,15
,0,15
0,1,-15
01,6,15
016,5,-15
0165,3,15
,7,15
7,5,-15
75,6,15
756,8,-15
7568,2,15
75682,1,-15
756821,4,15
,1,15
1,7,-15
17,3,15
173,6,-15
1736,8,15
17368,2,-15
173682,4,15
1736824,5,-15
17368245,0,15
,4,15
4,8,-15
48,2,15
482,5,-15
4825,6,15
,3,2
3,6,2
36,4,2
364,5,2
3645,2,2
36452,1,2
364521,7,2
3645217,0,2
36452170,8,2
,3,15
3,6,-15
36,2,15
362,1,-15
3621,7,15
36217,8,-15
362178,5,15
3621785,0,-15
36217850,4,15
,8,-15
8,0,15
80,1,-15
801,6,15
8016,4,-15
80164,3,15
,6,2
6,2,2
62,0,2
620,3,2
6203,8,2
62038,7,2
620387,5,2
6203875,4,2
62038754,1,2
,3,15
3,7,-15
37,0,15
370,1,-15
3701,6,15
,5,2
5,8,2
58,2,2
582,4,2
5824,0,2
58240,1,2
582401,7,2
5824017,3,2
58240173,6,2
,6,15
6,5,-15
65,8,15
658,1,-15
6581,7,15
,6,-15
6,5,15
65,7,-15
657,8,15
6578,0,-15
65780,2,15
,7,-15
7,3,15
73,5,-15
735,0,15
7350,1,-15
73501,6,15
,7,15
7,8,-15
78,3,15
783,6,-15
7836,5,15
78365,2,-15
783652,4,15
,3,15
3,8,-15
38,2,15
382,7,-15
3827,6,15
38276,1,-15
382761,0,15
,6,2
6,0,2
60,1,2
601,5,2
6015,8,2
60158,7,2
601587,4,2
6015874,2,2
60158742,3,2
,1,15
1,8,-15
18,7,15
187,6,-15
1876,4,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,3,-15
54823,6,15
,7,-15
7,8,15
78,1,-15
781,4,15
7814,0,-15
78140,2,15
781402,5,-15
7814025,6,15
,8,-15
8,0,15
80,1,-15
801,3,15
8013,7,-15
80137,6,15
,5,15
5,7,-15
57,8,15
578,1,-15
5781,2,15
,6,-15
6,0,15
60,1,-15
601,3,15
6013,7,-15
60137,4,15
601374,5,-15
6013745,8,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,0,-15
75680,2,15
,6,15
6,8,-15
68,1,15
681,5,-15
6815,2,15
68152,0,-15
681520,4,15
,8,2
8,3,2
83,6,2
836,7,2
8367,5,2
83675,2,2
836752,4,2
8367524,0,2
83675240,1,2
,7,2
7,8,2
78,2,2
782,1,2
7821,6,2
78216,4,2
782164,0,2
7821640,3,2
78216403,5,2
,6,-15
6,1,15
61,0,-15
610,3,15
6103,8,-15
61038,7,15
610387,5,-15
6103875,4,15
,7,-15
7,3,15
73,8,-15
738,6,15
7386,2,-15
73862,0,15
,6,2
6,3,2
63,5,2
635,2,2
6352,8,2
63528,7,2
635287,1,2
6352871,0,2
63528710,4,2
,3,15
3,5,-15
35,1,15
351,8,-15
3518,2,15
35182,6,-15
351826,0,15
,2,15
2,6,-15
26,1,15
261,4,-15
2614,0,15
,6,-15
6,2,15
62,3,-15
623,0,15
6230,5,-15
62305,1,15
,6,-15
6,7,15
67,0,-15
670,3,15
6703,8,-15
67038,4,15
670384,1,-15
6703841,5,15
,0,15
0,1,-15
01,2,15
012,3,-15
0123,4,15
01234,8,-15
012348,6,15
,0,15
0,1,-15
01,6,15
016,7,-15
0167,3,15
,8,-15
8,7,15
87,6,-15
876,1,15
8761,0,-15
87610,4,15
,8,-15
8,4,15
84,0,-15
840,3,15
8403,5,-15
84035,2,15
840352,1,-15
8403521,6,15
,6,-15
6,4,15
64,5,-15
645,0,15
6450,1,-15
64501,8,15
,8,-15
8,4,15
84,1,-15
841,5,15
8415,7,-15
84157,3,15
,6,15
6,0,-15
60,3,15
603,4,-15
6034,8,15
60348,1,-15
603481,7,15
,5,15
5,8,-15
58,4,15
584,1,-15
5841,3,15
,5,2
5,1,2
51,6,2
516,3,2
5163,7,2
51637,8,2
516378,2,2
5163782,4,2
51637824,0,2
,7,-15
7,3,15
73,5,-15
735,6,15
7356,1,-15
73561,0,15
,1,15
1,8,-15
18,3,15
183,5,-15
1835,2,15
18352,7,-15
183527,0,15
,6,-15
6,1,15
61,4,-15
614,2,15
6142,3,-15
61423,0,15
,6,15
6,1,-15
61,0,15
610,3,-15
6103,5,15
61035,2,-15
610352,8,15
6103528,7,-15
61035287,4,15
,8,2
8,7,2
87,5,2
875,2,2
8752,6,2
87526,3,2
875263,4,2
8752634,0,2
87526340,1,2
,6,-15
6,3,15
63,0,-15
630,5,15
6305,7,-15
63057,4,15
,7,15
7,1,-15
71,5,15
715,4,-15
7154,8,15
71548,6,-15
715486,2,15
,5,-15
5,1,15
51,6,-15
516,3,15
5163,4,-15
51634,2,15
516342,7,-15
5163427,0,15
,1,15
1,8,-15
18,5,15
185,4,-15
1854,0,15
18540,6,-15
185406,2,15
,4,15
4,8,-15
48,3,15
483,1,-15
4831,5,15
,4,15
4,8,-15
48,7,15
487,2,-15
4872,1,15
,7,2
7,6,2
76,8,2
768,0,2
7680,3,2
76803,1,2
768031,2,2
7680312,5,2
76803125,4,2
,3,15
3,8,-15
38,4,15
384,1,-15
3841,5,15
,5,-15
5,6,15
56,8,-15
568,2,15
5682,4,-15
56824,3,15
568243,7,-15
5682437,0,15
,7,-15
7,6,15
76,0,-15
760,4,15
7604,1,-15
76041,2,15
,0,15
0,1,-15
01,4,15
014,8,-15
0148,6,15
01486,3,-15
014863,2,15
,7,15
7,6,-15
76,2,15
762,3,-15
7623,0,15
76230,8,-15
762308,1,15
,4,15
4,8,-15
48,7,15
487,1,-15
4871,0,15
48710,5,-15
487105,2,15
4871052,3,-15
48710523,6,15
,4,15
4,8,-15
48,5,15
485,0,-15
4850,3,15
,7,15
7,6,-15
76,2,15
762,0,-15
7620,3,15
76203,8,-15
762038,4,15
7620384,1,-15
76203841,5,15
,6,-15
6,0,15
60,1,-15
601,8,15
6018,7,-15
60187,4,15
,6,-15
6,4,15
64,0,-15
640,3,15
6403,7,-15
64037,5,15
,2,-15
2,7,15
27,5,-15
275,8,15
2758,6,-15
27586,4,15
275864,1,-15
2758641,0,15
,7,-15
7,1,15
71,8,-15
718,6,15
7186,0,-15
71860,4,15
718604,3,-15
7186043,2,15
,1,2
1,7,2
17,8,2
178,0,2
1780,6,2
17806,5,2
178065,3,2
1780653,4,2
17806534,2,2
,6,-15
6,4,15
64,1,-15
641,5,15
6415,7,-15
64157,3,15
,8,-15
8,0,15
80,1,-15
801,6,15
8016,7,-15
80167,3,15
,4,15
4,8,-15
48,1,15
481,0,-15
4810,7,15
,6,-15
6,8,15
68,5,-15
685,1,15
6851,7,-15
68517,0,15
685170,2,-15
6851702,4,15
,6,15
6,8,-15
68,1,15
681,0,-15
6810,4,15
68104,2,-15
681042,7,15
,8,-15
8,3,15
83,6,-15
836,7,15
8367,2,-15
83672,5,15
836725,0,-15
8367250,4,15
,6,-15
6,0,15
60,1,-15
601,7,15
6017,3,-15
60173,8,15
601738,5,-15
6017385,4,15
,5,2
5,3,2
53,8,2
538,2,2
5382,6,2
53826,7,2
538267,4,2
5382674,0,2
53826740,1,2
,1,15
1,8,-15
18,3,15
183,5,-15
1835,2,15
18352,6,-15
183526,0,15
,2,2
2,6,2
26,7,2
267,4,2
2674,8,2
26748,5,2
267485,3,2
2674853,0,2
26748530,1,2
,6,-15
6,3,15
63,8,-15
638,7,15
6387,0,-15
63870,4,15
638704,2,-15
6387042,5,15
,3,15
3,8,-15
38,7,15
387,5,-15
3875,2,15
38752,6,-15
387526,1,15
3875261,4,-15
38752614,0,15
,6,15
6,5,-15
65,3,15
653,1,-15
6531,0,15
,1,15
1,5,-15
15,4,15
154,8,-15
1548,7,15
,2,15
2,5,-15
25,3,15
253,6,-15
2536,8,15
25368,1,-15
253681,0,15
2536810,7,-15
25368107,4,15
,8,15
8,0,-15
80,4,15
804,5,-15
8045,3,15
80453,2,-15
804532,1,15
8045321,6,-15
80453216,7,15
,7,15
7,5,-15
75,1,15
751,6,-15
7516,4,15
,1,15
1,7,-15
17,3,15
173,5,-15
1735,0,15
17350,8,-15
173508,2,15
,6,15
6,1,-15
61,7,15
617,0,-15
6170,8,15
,5,15
5,8,-15
58,3,15
583,1,-15
5831,4,15
,1,15
1,5,-15
15,2,15
152,6,-15
1526,0,15
,6,-15
6,2,15
62,1,-15
621,4,15
6214,3,-15
62143,0,15
621430,5,-15
6214305,8,15
,3,2
3,6,2
36,2,2
362,4,2
3624,5,2
36245,8,2
362458,7,2
3624587,1,2
36245871,0,2
,5,15
5,7,-15
57,2,15
572,6,-15
5726,8,15
,7,2
7,8,2
78,0,2
780,1,2
7801,2,2
78012,4,2
780124,3,2
7801243,6,2
78012436,5,2
,8,15
8,2,-15
82,1,15
821,0,-15
8210,5,15
82105,7,-15
821057,4,15
8210574,6,-15
82105746,3,15
,6,15
6,3,-15
63,4,15
634,8,-15
6348,2,15
,7,-15
7,8,15
78,0,-15
780,5,15
7805,1,-15
78051,2,15
,5,2
5,3,2
53,8,2
538,2,2
5382,6,2
53826,7,2
538267,4,2
5382674,0,2
53826740,1,2
,4,15
4,8,-15
48,2,15
482,0,-15
4820,6,15
,6,15
6,1,-15
61,4,15
614,8,-15
6148,2,15
,6,15
6,0,-15
60,1,15
601,3,-15
6013,8,15
60138,7,-15
601387,2,15
6013872,5,-15
60138725,4,15
,5,15
5,7,-15
57,0,15
570,1,-15
5701,4,15
57014,8,-15
570148,3,15
,7,-15
7,8,15
78,1,-15
781,4,15
7814,0,-15
78140,2,15
781402,6,-15
7814026,5,15
,4,15
4,8,-15
48,5,15
485,0,-15
4850,3,15
,6,-15
6,7,15
67,3,-15
673,0,15
6730,5,-15
67305,4,15
673054,1,-15
6730541,8,15
,6,-15
6,3,15
63,0,-15
630,7,15
6307,5,-15
63075,4,15
630754,8,-15
6307548,1,15
,1,15
1,7,-15
17,6,15
176,5,-15
1765,4,15
17654,8,-15
176548,2,15
,7,2
7,8,2
78,0,2
780,1,2
7801,3,2
78013,6,2
780136,4,2
7801364,5,2
78013645,2,2
,5,2
5,8,2
58,0,2
580,3,2
5803,2,2
58032,1,2
580321,7,2
5803217,6,2
58032176,4,2
,2,15
2,8,-15
28,1,15
281,7,-15
2817,0,15
,1,15
1,6,-15
16,5,15
165,8,-15
1658,7,15
16587,4,-15
165874,0,15
1658740,3,-15
16587403,2,15
,1,15
1,6,-15
16,8,15
168,0,-15
1680,3,15
16803,2,-15
168032,4,15
1680324,7,-15
16803247,5,15
,3,15
3,6,-15
36,5,15
365,7,-15
3657,4,15
,7,2
7,1,2
71,6,2
716,8,2
7168,0,2
71680,3,2
716803,2,2
7168032,4,2
71680324,5,2
,8,-15
8,1,15
81,5,-15
815,2,15
8152,6,-15
81526,0,15
,8,-15
8,7,15
87,5,-15
875,2,15
8752,6,-15
87526,0,15
875260,4,-15
8752604,1,15
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,7,-15
7,2,15
72,6,-15
726,8,15
7268,3,-15
72683,5,15
,1,15
1,6,-15
16,7,15
167,3,-15
1673,4,15
,7,15
7,8,-15
78,1,15
781,6,-15
7816,4,15
,5,15
5,7,-15
57,1,15
571,8,-15
5718,6,15
57186,3,-15
571863,0,15
5718630,4,-15
57186304,2,15
,8,15
8,2,-15
82,0,15
820,1,-15
8201,4,15
,7,15
7,6,-15
76,1,15
761,4,-15
7614,2,15
76142,3,-15
761423,0,15
,7,-15
7,6,15
76,5,-15
765,8,15
7658,0,-15
76580,4,15
765804,3,-15
7658043,2,15
,7,-15
7,8,15
78,2,-15
782,0,15
7820,1,-15
78201,4,15
,8,-15
8,2,15
82,7,-15
827,6,15
8276,5,-15
82765,4,15
,4,15
4,8,-15
48,1,15
481,2,-15
4812,7,15
,8,15
8,0,-15
80,2,15
802,7,-15
8027,5,15
,5,2
5,2,2
52,6,2
526,8,2
5268,0,2
52680,3,2
526803,1,2
5268031,7,2
52680317,4,2
,8,-15
8,6,15
86,5,-15
865,2,15
8652,3,-15
86523,4,15
,6,15
6,0,-15
60,8,15
608,1,-15
6081,7,15
,3,15
3,5,-15
35,8,15
358,0,-15
3580,2,15
35802,7,-15
358027,6,15
3580276,1,-15
35802761,4,15
,6,-15
6,5,15
65,7,-15
657,8,15
6578,1,-15
65781,2,15
,5,-15
5,7,15
57,8,-15
578,2,15
5782,6,-15
57826,0,15
578260,4,-15
5782604,1,15
,6,-15
6,8,15
68,1,-15
681,3,15
6813,2,-15
68132,0,15
681320,7,-15
6813207,4,15
,5,-15
5,0,15
50,3,-15
503,4,15
5034,8,-15
50348,2,15
503482,7,-15
5034827,1,15
,3,15
3,5,-15
35,7,15
357,6,-15
3576,2,15
35762,0,-15
357620,1,15
3576201,8,-15
35762018,4,15
,8,-15
8,6,15
86,4,-15
864,0,15
8640,1,-15
86401,3,15
,5,-15
5,2,15
52,8,-15
528,0,15
5280,3,-15
52803,1,15
,7,15
7,8,-15
78,4,15
784,1,-15
7841,6,15
78416,3,-15
784163,2,15
,6,2
6,5,2
65,8,2
658,7,2
6587,1,2
65871,0,2
658710,4,2
6587104,2,2
65871042,3,2
,6,-15
6,5,15
65,8,-15
658,7,15
6587,2,-15
65872,4,15
658724,1,-15
6587241,3,15
,3,15
3,7,-15
37,0,15
370,1,-15
3701,6,15
,6,-15
6,2,15
62,1,-15
621,5,15
6215,7,-15
62157,8,15
,8,-15
8,0,15
80,1,-15
801,3,15
8013,4,-15
80134,6,15
,2,15
2,7,-15
27,3,15
273,6,-15
2736,8,15
27368,4,-15
273684,5,15
,7,-15
7,4,15
74,8,-15
748,6,15
7486,0,-15
74860,2,15
,3,15
3,8,-15
38,6,15
386,2,-15
3862,0,15
,3,15
3,8,-15
38,2,15
382,6,-15
3826,7,15
38267,0,-15
382670,4,15
3826704,1,-15
38267041,5,15
,6,2
6,3,2
63,8,2
638,7,2
6387,4,2
63874,0,2
638740,1,2
6387401,2,2
63874012,5,2
,2,15
2,8,-15
28,4,15
284,0,-15
2840,6,15
,3,15
3,7,-15
37,0,15
370,1,-15
3701,6,15
,7,15
7,8,-15
78,4,15
784,3,-15
7843,1,15
,1,15
1,7,-15
17,2,15
172,6,-15
1726,0,15
,4,15
4,8,-15
48,3,15
483,1,-15
4831,5,15
,6,2
6,3,2
63,8,2
638,7,2
6387,4,2
63874,0,2
638740,1,2
6387401,2,2
63874012,5,2
,8,2
8,7,2
87,6,2
876,2,2
8762,0,2
87620,3,2
876203,5,2
8762035,4,2
87620354,1,2
,6,15
6,5,-15
65,0,15
650,3,-15
6503,4,15
65034,8,-15
650348,2,15
,8,-15
8,7,15
87,6,-15
876,1,15
8761,3,-15
87613,4,15
,5,-15
5,8,15
58,2,-15
582,4,15
5824,0,-15
58240,1,15
582401,3,-15
5824013,7,15
,7,-15
7,2,15
72,8,-15
728,6,15
7286,1,-15
72861,4,15
,7,2
7,3,2
73,6,2
736,8,2
7368,0,2
73680,4,2
736804,5,2
7368045,2,2
73680452,1,2
,5,-15
5,4,15
54,8,-15
548,2,15
5482,1,-15
54821,6,15
,8,2
8,3,2
83,5,2
835,2,2
8352,6,2
83526,7,2
835267,4,2
8352674,0,2
83526740,1,2
,6,-15
6,0,15
60,1,-15
601,8,15
6018,5,-15
60185,4,15
,8,2
8,1,2
81,7,2
817,6,2
8176,2,2
81762,5,2
817625,0,2
8176250,4,2
81762504,3,2
,4,15
4,8,-15
48,6,15
486,5,-15
4865,2,15
,6,15
6,3,-15
63,8,15
638,0,-15
6380,7,15
,0,15
0,1,-15
01,7,15
017,5,-15
0175,8,15
01758,3,-15
017583,6,15
,5,15
5,8,-15
58,3,15
583,0,-15
5830,4,15
,5,15
5,7,-15
57,4,15
574,8,-15
5748,3,15
,8,-15
8,4,15
84,5,-15
845,2,15
8452,0,-15
84520,6,15
,5,15
5,2,-15
52,6,15
526,7,-15
5267,3,15
52673,0,-15
526730,4,15
,8,15
8,0,-15
80,1,15
801,6,-15
8016,3,15
80163,7,-15
801637,5,15
8016375,4,-15
80163754,2,15
,7,2
7,1,2
71,6,2
716,8,2
7168,0,2
71680,3,2
716803,2,2
7168032,4,2
71680324,5,2
,7,2
7,2,2
72,5,2
725,8,2
7258,4,2
72584,3,2
725843,6,2
7258436,1,2
72584361,0,2
,8,-15
8,4,15
84,3,-15
843,1,15
8431,0,-15
84310,7,15
,5,15
5,8,-15
58,7,15
587,4,-15
5874,0,15
58740,1,-15
587401,3,15
5874013,2,-15
58740132,6,15
,8,2
8,1,2
81,7,2
817,6,2
8176,2,2
81762,5,2
817625,3,2
8176253,0,2
81762530,4,2
,4,15
4,8,-15
48,7,15
487,1,-15
4871,5,15
48715,2,-15
487152,3,15
,5,-15
5,2,15
52,7,-15
527,1,15
5271,8,-15
52718,0,15
,0,15
0,1,-15
01,8,15
018,7,-15
0187,4,15
,7,-15
7,5,15
75,6,-15
756,8,15
7568,1,-15
75681,2,15
,3,15
3,7,-15
37,8,15
378,2,-15
3782,4,15
37824,0,-15
378240,5,15
,7,15
7,6,-15
76,5,15
765,8,-15
7658,4,15
76584,0,-15
765840,3,15
,6,-15
6,2,15
62,3,-15
623,0,15
6230,7,-15
62307,1,15
,7,15
7,5,-15
75,1,15
751,8,-15
7518,4,15
,1,15
1,7,-15
17,6,15
176,5,-15
1765,3,15
17653,4,-15
176534,0,15
,8,-15
8,3,15
83,7,-15
837,6,15
8376,5,-15
83765,0,15
,5,2
5,8,2
58,1,2
581,2,2
5812,0,2
58120,7,2
581207,6,2
5812076,3,2
58120763,4,2
,5,-15
5,3,15
53,7,-15
537,4,15
5374,8,-15
53748,6,15
537486,0,-15
5374860,2,15
,0,2
0,1,2
01,5,2
015,4,2
0154,7,2
01547,6,2
015476,2,2
0154762,8,2
01547628,3,2
,6,-15
6,0,15
60,3,-15
603,1,15
6031,2,-15
60312,4,15
603124,7,-15
6031247,8,15
,2,15
2,8,-15
28,0,15
280,1,-15
2801,4,15
28014,5,-15
280145,6,15
,3,15
3,6,-15
36,4,15
